487	7
488	6
489	1
490	2
491	8
492	8
493	1
494	8
495	6
496	8
497	0
498	8
499	1
500	8
501	8
502	4
503	4
504	2
505	3
506	9
507	8
508	1
509	6
510	3
511	7
512	4
513	0
514	1
515	9
516	6
517	6
518	3
519	1
520	7
521	2
522	2
523	6
524	1
525	1
526	0
527	7
528	9
529	0
530	4
531	1
532	1
533	0
534	6
535	1
536	6
537	8
538	5
539	0
540	5
541	2
542	8
543	0
544	6
545	0
546	1
547	8
548	6
549	4
550	2
551	9
552	6
553	1
554	8
555	1
556	8
557	8
558	3
559	0
560	9
561	3
562	6
563	6
564	4
565	8
566	1
567	8
568	0
569	1
570	0
571	3
572	9
573	1
574	5
575	2
576	8
577	4
578	1
579	2
580	4
581	4
582	4
583	0
584	5
585	8
586	4
587	5
588	7
589	6
590	0
591	0
592	5
593	0
594	3
595	6
596	1
597	3
598	9
599	2
600	6
601	2
602	0
603	9
604	6
605	8
606	4
607	2
608	9
609	1
610	4
611	7
612	8
613	1
614	8
615	8
616	4
617	0
618	2
619	4
620	1
621	0
622	1
623	3
624	0
625	4
626	4
627	1
628	8
629	0
630	4
631	8
632	0
633	8
634	1
635	7
636	3
637	8
638	1
639	3
640	4
641	7
642	9
643	1
644	9
645	4
646	4
647	1
648	6
649	1
650	0
651	2
652	3
653	5
654	2
655	0
656	6
657	1
658	1
659	7
660	9
661	9
662	3
663	9
664	6
665	6
666	1
667	0
668	6
669	7
670	9
671	7
672	2
673	9
674	9
675	3
676	7
677	6
678	4
679	1
680	0
681	2
682	9
683	4
684	7
685	8
686	9
687	2
688	1
689	8
690	7
691	5
692	6
693	1
694	8
695	0
696	0
697	4
698	9
699	3
700	8
701	1
702	4
703	1
704	0
705	4
706	3
707	4
708	3
709	7
710	0
711	3
712	0
713	6
714	9
715	7
716	2
717	4
718	1
719	1
720	0
721	3
722	4
723	6
724	7
725	4
726	1
727	4
728	9
729	2
730	8
731	6
732	4
733	2
734	7
735	8
736	8
737	1
738	4
739	1
740	6
741	4
742	3
743	3
744	4
745	3
746	0
747	8
748	3
749	8
750	8
751	8
752	7
753	9
754	3
755	3
756	0
757	4
758	3
759	6
760	2
761	8
762	8
763	8
764	4
765	1
766	3
767	0
768	1
769	0
770	5
771	3
772	6
773	0
774	6
775	5
776	4
777	7
778	0
779	7
780	6
781	1
782	7
783	8
784	4
785	2
786	8
787	0
788	2
789	3
790	4
791	3
792	3
793	0
794	8
795	4
796	3
797	1
798	8
799	0
800	8
801	8
802	6
803	2
804	0
805	9
806	4
807	1
808	1
809	6
810	7
811	9
812	6
813	3
814	1
815	4
816	2
817	3
818	3
819	3
820	2
821	5
822	8
823	0
824	1
825	0
826	2
827	8
828	0
829	7
830	8
831	4
832	1
833	2
834	2
835	7
836	0
837	7
838	0
839	0
840	9
841	8
842	1
843	5
844	1
845	1
846	4
847	1
848	8
849	7
850	2
851	6
852	0
853	0
854	6
855	8
856	5
857	3
858	1
859	7
860	2
861	1
862	4
863	1
864	4
865	1
866	2
867	6
868	0
869	1
870	3
871	1
872	7
873	7
874	8
875	6
876	9
877	9
878	8
879	9
880	7
881	8
882	6
883	1
884	2
885	1
886	8
887	0
888	8
889	6
890	2
891	4
892	7
893	5
894	4
895	4
896	7
897	4
898	0
899	3
900	8
901	8
902	8
903	0
904	6
905	0
906	3
907	9
908	0
909	6
910	0
911	6
912	4
913	2
914	6
915	3
916	1
917	5
918	0
919	0
920	5
921	3
922	4
923	1
924	4
925	1
926	0
927	3
928	8
929	6
930	9
931	1
932	7
933	4
934	1
935	8
936	6
937	3
938	8
939	1
940	0
941	6
942	3
943	4
944	0
945	5
946	8
947	0
948	4
949	1
950	0
951	0
952	6
953	4
954	3
955	9
956	0
957	1
958	4
959	7
960	3
961	5
962	3
963	3
964	6
965	4
966	0
967	8
968	4
969	8
970	8
971	9
972	3
973	4
974	8
975	0
976	8
977	3
978	8
979	7
980	6
981	0
982	3
983	4
984	1
985	0
986	1
987	4
988	6
989	8
990	2
991	2
992	3
993	8
994	3
995	7
996	2
997	6
998	1
999	0
1000	0
1001	1
1002	8
1003	4
1004	2
1005	6
1006	6
1007	0
1008	7
1009	8
1010	6
1011	0
1012	1
1013	8
1014	8
1015	0
1016	9
1017	1
1018	6
1019	1
1020	3
1021	8
1022	4
1023	1
1024	7
1025	2
1026	3
1027	3
1028	7
1029	6
1030	8
1031	9
1032	1
1033	6
1034	8
1035	2
1036	8
1037	0
1038	0
1039	3
1040	0
1041	2
1042	6
1043	6
1044	2
1045	4
1046	6
1047	8
1048	6
1049	9
1050	4
1051	1
1052	0
1053	6
1054	8
1055	2
1056	6
1057	1
1058	8
1059	6
1060	7
1061	2
1062	7
1063	0
1064	1
1065	4
1066	8
1067	1
1068	6
1069	3
1070	0
1071	4
1072	9
1073	6
1074	5
1075	7
1076	7
1077	0
1078	0
1079	1
1080	4
1081	8
1082	4
1083	2
1084	8
1085	1
1086	8
1087	9
1088	8
1089	8
1090	8
1091	6
1092	1
1093	7
1094	2
1095	3
1096	0
1097	5
1098	0
1099	0
1100	2
1101	7
1102	6
1103	1
1104	3
1105	4
1106	7
1107	3
1108	9
1109	7
1110	4
1111	0
1112	1
1113	4
1114	4
1115	6
1116	9
1117	3
1118	6
1119	1
1120	1
1121	3
1122	4
1123	0
1124	3
1125	9
1126	0
1127	2
1128	4
1129	6
1130	8
1131	6
1132	3
1133	0
1134	7
1135	7
1136	8
1137	4
1138	2
1139	7
1140	4
1141	8
1142	1
1143	0
1144	3
1145	1
1146	1
1147	1
1148	2
1149	2
1150	0
1151	1
1152	4
1153	6
1154	0
1155	6
1156	1
1157	0
1158	4
1159	8
1160	2
1161	1
1162	7
1163	0
1164	5
1165	9
1166	2
1167	1
1168	8
1169	4
1170	0
1171	1
1172	2
1173	8
1174	8
1175	5
1176	1
1177	7
1178	8
1179	8
1180	6
1181	1
1182	1
1183	7
1184	9
1185	9
1186	0
1187	0
1188	3
1189	4
1190	3
1191	8
1192	1
1193	6
1194	6
1195	3
1196	1
1197	0
1198	7
1199	3
1200	8
1201	4
1202	5
1203	6
1204	6
1205	2
1206	1
1207	0
1208	0
1209	2
1210	9
1211	7
1212	9
1213	4
1214	8
1215	6
1216	7
1217	7
1218	7
1219	3
1220	3
1221	0
1222	0
1223	0
1224	6
1225	2
1226	6
1227	3
1228	9
1229	6
1230	1
1231	4
1232	3
1233	6
1234	8
1235	8
1236	8
1237	8
1238	0
1239	4
1240	8
1241	0
1242	8
1243	9
1244	3
1245	7
1246	7
1247	7
1248	7
1249	3
1250	8
1251	7
1252	1
1253	3
1254	8
1255	0
1256	9
1257	9
1258	9
1259	0
1260	8
1261	8
1262	8
1263	8
1264	0
1265	3
1266	7
1267	5
1268	3
1269	3
1270	9
1271	4
1272	8
1273	0
1274	1
1275	6
1276	0
1277	0
1278	9
1279	3
1280	8
1281	8
1282	0
1283	2
1284	4
1285	1
1286	8
1287	3
1288	9
1289	6
1290	6
1291	6
1292	0
1293	4
1294	0
1295	4
1296	6
1297	6
1298	8
1299	6
1300	4
1301	6
1302	9
1303	9
1304	3
1305	6
1306	3
1307	9
1308	3
1309	4
1310	0
1311	0
1312	6
1313	0
1314	6
1315	3
1316	9
1317	9
1318	1
1319	3
1320	3
1321	3
1322	4
1323	3
1324	5
1325	4
1326	8
1327	6
1328	0
1329	1
1330	6
1331	4
1332	9
1333	3
1334	8
1335	0
1336	8
1337	1
1338	0
1339	7
1340	0
1341	3
1342	4
1343	0
1344	6
1345	0
1346	0
1347	8
1348	2
1349	0
1350	0
1351	9
1352	1
1353	8
1354	4
1355	7
1356	2
1357	0
1358	6
1359	8
1360	1
1361	1
1362	9
1363	9
1364	6
1365	0
1366	0
1367	9
1368	0
1369	6
1370	8
1371	3
1372	8
1373	0
1374	1
1375	3
1376	4
1377	6
1378	9
1379	0
1380	0
1381	0
1382	9
1383	8
1384	5
1385	8
1386	0
1387	9
1388	6
1389	9
1390	3
1391	0
1392	1
1393	3
1394	9
1395	1
1396	0
1397	8
1398	0
1399	0
1400	6
1401	7
1402	2
1403	8
1404	5
1405	5
1406	9
1407	1
1408	0
1409	4
1410	9
1411	9
1412	0
1413	9
1414	5
1415	5
1416	5
1417	2
1418	9
1419	2
1420	9
1421	0
1422	6
1423	1
1424	4
1425	3
1426	9
1427	6
1428	2
1429	1
1430	6
1431	0
1432	1
1433	0
1434	1
1435	8
1436	6
1437	9
1438	9
1439	7
1440	1
1441	1
1442	1
1443	8
1444	6
1445	3
1446	6
1447	0
1448	0
1449	7
1450	0
1451	7
1452	1
1453	8
1454	1
1455	9
1456	7
1457	6
1458	4
1459	2
1460	8
1461	0
1462	5
1463	1
1464	8
1465	1
1466	4
1467	3
1468	1
1469	1
1470	0
1471	7
1472	6
1473	8
1474	6
1475	0
1476	1
1477	4
1478	5
1479	0
1480	9
1481	0
1482	3
1483	4
1484	3
1485	9
1486	4
1487	6
1488	6
1489	5
1490	4
1491	5
1492	3
1493	6
1494	6
1495	4
1496	1
1497	8
1498	9
1499	7
1500	8
1501	0
1502	0
1503	4
1504	8
1505	9
1506	6
1507	0
1508	7
1509	9
1510	8
1511	0
1512	3
1513	9
1514	9
1515	9
1516	3
1517	3
1518	8
1519	4
1520	5
1521	3
1522	1
1523	7
1524	0
1525	8
1526	8
1527	9
1528	9
1529	0
1530	2
1531	1
1532	6
1533	1
1534	9
1535	3
1536	6
1537	8
1538	7
1539	5
1540	6
1541	1
1542	0
1543	1
1544	9
1545	8
1546	1
1547	5
1548	8
1549	1
1550	0
1551	7
1552	0
1553	0
1554	3
1555	6
1556	0
1557	5
1558	9
1559	9
1560	1
1561	8
1562	3
1563	3
1564	3
1565	9
1566	9
1567	9
1568	8
1569	6
1570	4
1571	1
1572	0
1573	5
1574	2
1575	3
1576	8
1577	6
1578	9
1579	5
1580	4
1581	9
1582	7
1583	0
1584	6
1585	8
1586	7
1587	0
1588	6
1589	9
1590	0
1591	8
1592	5
1593	1
1594	3
1595	1
1596	1
1597	8
1598	1
1599	0
1600	0
1601	4
1602	0
1603	4
1604	0
1605	6
1606	6
1607	0
1608	6
1609	0
1610	0
1611	6
1612	8
1613	3
1614	3
1615	6
1616	8
1617	3
1618	6
1619	9
1620	0
1621	8
1622	8
1623	8
1624	8
1625	6
1626	1
1627	9
1628	4
1629	7
1630	0
1631	8
1632	7
1633	1
1634	9
1635	1
1636	7
1637	0
1638	6
1639	6
1640	1
1641	0
1642	3
1643	6
1644	1
1645	2
1646	1
1647	1
1648	9
1649	0
1650	8
1651	6
1652	6
1653	9
1654	1
1655	7
1656	7
1657	2
1658	2
1659	1
1660	9
1661	2
1662	3
1663	3
1664	0
1665	0
1666	7
1667	7
1668	4
1669	4
1670	0
1671	0
1672	6
1673	6
1674	6
1675	7
1676	9
1677	5
1678	5
1679	8
1680	3
1681	2
1682	0
1683	3
1684	3
1685	0
1686	4
1687	3
1688	5
1689	8
1690	5
1691	3
1692	8
1693	3
1694	9
1695	4
1696	4
1697	3
1698	8
1699	8
1700	0
1701	3
1702	8
1703	1
1704	6
1705	1
1706	1
1707	4
1708	3
1709	0
1710	1
1711	1
1712	9
1713	2
1714	9
1715	4
1716	1
1717	3
1718	3
1719	3
1720	6
1721	9
1722	3
1723	4
1724	8
1725	7
1726	3
1727	0
1728	6
1729	8
1730	4
1731	0
1732	3
1733	8
1734	6
1735	0
1736	9
1737	1
1738	8
1739	3
1740	0
1741	8
1742	1
1743	4
1744	3
1745	3
1746	9
1747	3
1748	8
1749	0
1750	9
1751	6
1752	8
1753	9
1754	1
1755	0
1756	1
1757	1
1758	7
1759	1
1760	4
1761	1
1762	8
1763	1
1764	6
1765	8
1766	9
1767	0
1768	6
1769	1
1770	8
1771	8
1772	0
1773	6
1774	0
1775	4
1776	5
1777	4
1778	9
1779	6
1780	0
1781	0
1782	0
1783	9
1784	1
1785	1
1786	8
1787	0
1788	6
1789	5
1790	6
1791	9
1792	0
1793	0
1794	6
1795	7
1796	5
1797	1
1798	3
1799	3
1800	6
1801	6
1802	0
1803	7
1804	1
1805	1
1806	8
1807	7
1808	6
1809	6
1810	0
1811	0
1812	0
1813	2
1814	8
1815	2
1816	7
1817	6
1818	1
1819	8
1820	5
1821	0
1822	8
1823	2
1824	2
1825	0
1826	3
1827	4
1828	6
1829	3
1830	4
1831	6
1832	8
1833	2
1834	1
1835	6
1836	4
1837	7
1838	3
1839	6
1840	5
1841	0
1842	1
1843	3
1844	0
1845	6
1846	7
1847	0
1848	8
1849	0
1850	8
1851	8
1852	9
1853	3
1854	1
1855	6
1856	1
1857	9
1858	2
1859	8
1860	2
1861	2
1862	1
1863	8
1864	3
1865	3
1866	6
1867	4
1868	2
1869	1
1870	7
1871	3
1872	6
1873	0
1874	8
1875	4
1876	6
1877	9
1878	0
1879	0
1880	5
1881	2
1882	8
1883	6
1884	7
1885	8
1886	0
1887	7
1888	5
1889	3
1890	6
1891	5
1892	6
1893	6
1894	2
1895	3
1896	9
1897	8
1898	9
1899	4
1900	1
1901	8
1902	3
1903	3
1904	6
1905	1
1906	7
1907	4
1908	8
1909	3
1910	3
1911	4
1912	1
1913	9
1914	6
1915	9
1916	7
1917	5
1918	9
1919	9
1920	9
1921	6
1922	3
1923	2
1924	6
1925	2
1926	1
1927	4
1928	4
1929	8
1930	1
1931	6
1932	0
1933	7
1934	3
1935	5
1936	2
1937	6
1938	6
1939	0
1940	4
1941	2
1942	0
1943	9
1944	2
1945	6
1946	7
1947	8
1948	3
1949	0
1950	8
1951	3
1952	8
1953	3
1954	4
1955	4
1956	9
1957	9
1958	4
1959	7
1960	8
1961	0
1962	6
1963	1
1964	3
1965	7
1966	3
1967	1
1968	4
1969	0
1970	9
1971	3
1972	7
1973	2
1974	0
1975	4
1976	9
1977	1
1978	4
1979	8
1980	8
1981	2
1982	1
1983	1
1984	0
1985	1
1986	1
1987	1
1988	2
1989	1
1990	7
1991	3
1992	6
1993	3
1994	8
1995	8
1996	5
1997	6
1998	9
1999	9
2000	3
2001	9
2002	1
2003	9
2004	0
2005	8
2006	1
2007	9
2008	6
2009	3
2010	1
2011	4
2012	4
2013	8
2014	9
2015	8
2016	1
2017	1
2018	7
2019	4
2020	8
2021	1
2022	1
2023	2
2024	3
2025	9
2026	4
2027	0
2028	7
2029	1
2030	4
2031	1
2032	5
2033	3
2034	8
2035	3
2036	3
2037	4
2038	4
2039	6
2040	6
2041	8
2042	8
2043	5
2044	8
2045	0
2046	7
2047	9
2048	9
2049	9
2050	3
2051	0
2052	0
2053	6
2054	2
2055	1
2056	9
2057	4
2058	6
2059	2
2060	7
2061	1
2062	6
2063	5
2064	8
2065	9
2066	9
2067	5
2068	6
2069	7
2070	3
2071	1
2072	3
2073	7
2074	6
2075	7
2076	6
2077	6
2078	3
2079	3
2080	5
2081	0
2082	4
2083	7
2084	3
2085	4
2086	0
2087	1
2088	0
2089	6
2090	2
2091	0
2092	0
2093	9
2094	1
2095	1
2096	3
2097	3
2098	4
2099	0
2100	4
2101	9
2102	8
2103	8
2104	8
2105	1
2106	3
2107	6
2108	8
2109	0
2110	3
2111	3
2112	1
2113	7
2114	6
2115	6
2116	6
2117	9
2118	9
2119	3
2120	9
2121	3
2122	4
2123	8
2124	9
2125	0
2126	4
2127	1
2128	9
2129	3
2130	6
2131	0
2132	1
2133	1
2134	9
2135	3
2136	6
2137	9
2138	3
2139	0
2140	8
2141	0
2142	0
2143	3
2144	4
2145	3
2146	4
2147	0
2148	4
2149	0
2150	2
2151	0
2152	0
2153	9
2154	4
2155	9
2156	1
2157	0
2158	3
2159	7
2160	4
2161	9
2162	0
2163	0
2164	4
2165	2
2166	8
2167	7
2168	4
2169	4
2170	9
2171	0
2172	9
2173	5
2174	1
2175	6
2176	9
2177	0
2178	1
2179	4
2180	8
2181	5
2182	6
2183	0
2184	2
2185	0
2186	6
2187	4
2188	2
2189	6
2190	6
2191	9
2192	7
2193	0
2194	4
2195	8
2196	4
2197	0
2198	7
2199	8
2200	3
2201	0
2202	9
2203	9
2204	4
2205	6
2206	5
2207	6
2208	2
2209	7
2210	4
2211	1
2212	5
2213	0
2214	1
2215	6
2216	0
2217	0
2218	0
2219	3
2220	9
2221	3
2222	6
2223	0
2224	1
2225	8
2226	4
2227	1
2228	5
2229	1
2230	0
2231	2
2232	9
2233	9
2234	9
2235	2
2236	9
2237	9
2238	9
2239	8
2240	0
2241	2
2242	3
2243	1
2244	6
2245	6
2246	3
2247	6
2248	6
2249	8
2250	6
2251	4
2252	3
2253	1
2254	3
2255	3
2256	0
2257	1
2258	3
2259	7
2260	4
2261	1
2262	1
2263	0
2264	6
2265	0
2266	0
2267	7
2268	0
2269	0
2270	6
2271	2
2272	0
2273	8
2274	4
2275	0
2276	1
2277	7
2278	1
2279	0
2280	9
2281	0
2282	3
2283	3
2284	0
2285	8
2286	4
2287	7
2288	0
2289	8
2290	4
2291	9
2292	0
2293	3
2294	5
2295	1
2296	5
2297	3
2298	6
2299	3
2300	4
2301	4
2302	0
2303	6
2304	1
2305	1
2306	7
2307	4
2308	7
2309	1
2310	7
2311	1
2312	6
2313	9
2314	6
2315	4
2316	9
2317	4
2318	1
2319	9
2320	3
2321	9
2322	8
2323	5
2324	6
2325	1
2326	1
2327	7
2328	3
2329	1
2330	8
2331	0
2332	0
2333	0
2334	8
2335	1
2336	7
2337	0
2338	2
2339	7
2340	4
2341	4
2342	4
2343	4
2344	0
2345	6
2346	1
2347	4
2348	7
2349	1
2350	8
2351	4
2352	6
2353	2
2354	8
2355	0
2356	5
2357	1
2358	0
2359	6
2360	6
2361	9
2362	9
2363	0
2364	1
2365	3
2366	3
2367	9
2368	7
2369	1
2370	1
2371	4
2372	7
2373	7
2374	6
2375	8
2376	7
2377	4
2378	7
2379	6
2380	7
2381	2
2382	4
2383	8
2384	0
2385	5
2386	4
2387	7
2388	3
2389	8
2390	6
2391	1
2392	6
2393	9
2394	3
2395	3
2396	8
2397	2
2398	9
2399	0
2400	1
2401	9
2402	1
2403	0
2404	0
2405	7
2406	4
2407	8
2408	6
2409	6
2410	6
2411	0
2412	0
2413	4
2414	8
2415	4
2416	9
2417	9
2418	1
2419	1
2420	6
2421	3
2422	0
2423	3
2424	8
2425	8
2426	1
2427	3
2428	8
2429	0
2430	0
2431	2
2432	6
2433	0
2434	3
2435	1
2436	7
2437	5
2438	1
2439	0
2440	3
2441	5
2442	8
2443	1
2444	6
2445	0
2446	5
2447	3
2448	0
2449	0
2450	0
2451	9
2452	6
2453	9
2454	0
2455	3
2456	3
2457	4
2458	4
2459	4
2460	0
2461	8
2462	8
2463	5
2464	8
2465	0
2466	6
2467	4
2468	8
2469	8
2470	6
2471	1
2472	3
2473	8
2474	8
2475	4
2476	1
2477	4
2478	8
2479	8
2480	6
2481	7
2482	9
2483	4
2484	8
2485	0
2486	6
2487	0
2488	3
2489	2
2490	9
2491	1
2492	3
2493	4
2494	8
2495	3
2496	3
2497	1
2498	4
2499	9
2500	1
2501	8
2502	6
2503	7
2504	0
2505	4
2506	8
2507	1
2508	4
2509	1
2510	8
2511	1
2512	7
2513	7
2514	7
2515	1
2516	4
2517	5
2518	8
2519	1
2520	8
2521	7
2522	6
2523	1
2524	4
2525	8
2526	9
2527	6
2528	4
2529	8
2530	2
2531	2
2532	0
2533	3
2534	0
2535	3
2536	3
2537	3
2538	2
2539	9
2540	5
2541	3
2542	3
2543	9
2544	4
2545	0
2546	7
2547	1
2548	2
2549	5
2550	0
2551	9
2552	1
2553	3
2554	0
2555	0
2556	0
2557	1
2558	1
2559	6
2560	3
2561	6
2562	6
2563	4
2564	6
2565	4
2566	4
2567	0
2568	4
2569	3
2570	1
2571	0
2572	1
2573	6
2574	1
2575	9
2576	9
2577	0
2578	4
2579	3
2580	7
2581	1
2582	4
2583	9
2584	7
2585	0
2586	1
2587	5
2588	5
2589	5
2590	9
2591	1
2592	9
2593	6
2594	8
2595	3
2596	1
2597	6
2598	2
2599	5
2600	5
2601	3
2602	2
2603	3
2604	0
2605	4
2606	9
2607	9
2608	3
2609	4
2610	4
2611	0
2612	6
2613	6
2614	8
2615	1
2616	8
2617	9
2618	3
2619	9
2620	9
2621	4
2622	3
2623	9
2624	1
2625	0
2626	3
2627	1
2628	1
2629	0
2630	9
2631	4
2632	7
2633	9
2634	8
2635	0
2636	2
2637	7
2638	3
2639	8
2640	0
2641	0
2642	4
2643	5
2644	5
2645	2
2646	6
2647	8
2648	4
2649	0
2650	3
2651	5
2652	1
2653	4
2654	9
2655	0
2656	3
2657	8
2658	1
2659	3
2660	1
2661	7
2662	0
2663	2
2664	3
2665	1
2666	8
2667	6
2668	8
2669	0
2670	0
2671	2
2672	4
2673	4
2674	2
2675	5
2676	7
2677	0
2678	6
2679	6
2680	0
2681	5
2682	0
2683	6
2684	8
2685	6
2686	0
2687	0
2688	6
2689	6
2690	1
2691	8
2692	8
2693	9
2694	0
2695	5
2696	2
2697	1
2698	0
2699	8
2700	2
2701	4
2702	3
2703	1
2704	1
2705	6
2706	1
2707	0
2708	8
2709	6
2710	9
2711	7
2712	6
2713	6
2714	0
2715	7
2716	0
2717	5
2718	0
2719	8
2720	8
2721	0
2722	6
2723	3
2724	3
2725	9
2726	9
2727	7
2728	7
2729	0
2730	1
2731	2
2732	3
2733	9
2734	3
2735	6
2736	8
2737	4
2738	1
2739	4
2740	1
2741	3
2742	6
2743	9
2744	5
2745	6
2746	1
2747	4
2748	0
2749	3
2750	1
2751	6
2752	3
2753	4
2754	9
2755	6
2756	4
2757	3
2758	3
2759	8
2760	9
2761	8
2762	8
2763	6
2764	7
2765	1
2766	6
2767	0
2768	4
2769	0
2770	7
2771	0
2772	0
2773	9
2774	9
2775	9
2776	8
2777	4
2778	9
2779	0
2780	3
2781	5
2782	9
2783	0
2784	0
2785	0
2786	3
2787	3
2788	1
2789	6
2790	1
2791	8
2792	4
2793	6
2794	7
2795	6
2796	1
2797	3
2798	3
2799	4
2800	2
2801	0
2802	4
2803	6
2804	0
2805	1
2806	1
2807	3
2808	2
2809	8
2810	8
2811	0
2812	6
2813	9
2814	9
2815	3
2816	1
2817	0
2818	1
2819	8
2820	4
2821	9
2822	4
2823	8
2824	8
2825	6
2826	2
2827	6
2828	1
2829	6
2830	7
2831	9
2832	8
2833	7
2834	6
2835	3
2836	3
2837	1
2838	5
2839	3
2840	4
2841	3
2842	7
2843	7
2844	0
2845	1
2846	9
2847	0
2848	3
2849	6
2850	3
2851	5
2852	5
2853	5
2854	4
2855	5
2856	5
2857	5
2858	6
2859	6
2860	3
2861	7
2862	7
2863	8
2864	6
2865	0
2866	4
2867	1
2868	6
2869	3
2870	0
2871	5
2872	5
2873	3
2874	5
2875	2
2876	6
2877	0
2878	5
2879	8
2880	6
2881	0
2882	1
2883	1
2884	8
2885	1
2886	0
2887	1
2888	1
2889	1
2890	7
2891	0
2892	0
2893	3
2894	1
2895	1
2896	3
2897	9
2898	3
2899	0
2900	3
2901	0
2902	0
2903	8
2904	2
2905	8
2906	9
2907	6
2908	2
2909	5
2910	3
2911	7
2912	7
2913	6
2914	0
2915	1
2916	0
2917	7
2918	1
2919	8
2920	0
2921	4
2922	7
2923	8
2924	1
2925	8
2926	0
2927	4
2928	2
2929	3
2930	8
2931	9
2932	6
2933	9
2934	6
2935	6
2936	6
2937	1
2938	5
2939	6
2940	2
2941	3
2942	7
2943	3
2944	4
2945	8
2946	6
2947	2
2948	0
2949	0
2950	8
2951	6
2952	6
2953	3
2954	8
2955	1
2956	7
2957	8
2958	3
2959	2
2960	5
2961	6
2962	6
2963	8
2964	0
2965	0
2966	7
2967	0
2968	6
2969	2
2970	3
2971	1
2972	9
2973	7
2974	7
2975	0
2976	5
2977	6
2978	1
2979	9
2980	0
2981	8
2982	8
2983	4
2984	8
2985	8
2986	1
2987	8
2988	9
2989	8
2990	1
2991	6
2992	6
2993	4
2994	4
2995	5
2996	4
2997	0
2998	9
2999	3
